loan_amnt,term,int_rate,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,initial_list_status,application_type,avg_cur_bal,pub_rec_bankruptcies
35000,1,0.1559,15,9,1,125000,1,GOOD,3,9.22,0,1,13,0,35520,0.603,2,1,19508,0
17000,1,0.1099,9,9,1,77000,1,GOOD,3,25.22,1,1,11,0,10843,0.63,2,1,4275,0
15000,1,0.1099,9,10,1,56700,1,GOOD,3,21.76,2,0,5,0,8507,0.352,2,1,30799,0
24000,2,0.1399,13,2,1,75000,1,GOOD,2,22.03,0,0,12,0,37365,0.783,1,1,25175,0
19125,1,0.1449,14,3,1,42000,1,GOOD,3,27.39,1,0,15,0,22584,0.573,1,1,13151,0
10000,1,0.0899,6,3,2,76000,1,GOOD,3,3.47,1,0,5,0,6847,0.233,1,1,1369,0
9500,1,0.1279,11,0,1,85500,1,BAD,3,18.18,0,0,8,0,10558,0.818,1,1,30719,0
24000,2,0.1399,13,5,1,99200,2,GOOD,3,27.56,1,0,14,0,10149,0.812,1,1,23963,0
15000,1,0.1149,10,10,1,87000,1,GOOD,3,22.81,0,1,10,0,35837,0.853,2,1,7241,0
5000,1,0.0899,6,7,1,200000,1,GOOD,2,11.24,1,1,11,0,4901,0.471,1,1,51590,0
2000,1,0.1149,10,10,3,65000,1,GOOD,12,11.71,3,0,6,0,1723,0.181,2,1,18463,0
21000,1,0.1349,12,10,1,65000,1,BAD,3,18.15,0,1,14,1,18093,0.438,1,1,13160,1
7000,1,0.1099,9,0.5,2,100000,1,BAD,12,20.83,0,0,7,2,6582,0.731,2,1,6854,1
17975,1,0.2749,29,5,2,45000,1,BAD,10,25.33,0,0,6,0,5357,0.616,2,1,5134,0
10000,1,0.1099,9,6,1,80000,2,BAD,3,19.83,1,2,15,1,5733,0.208,1,1,22841,0
5150,1,0.1899,18,5,2,38000,1,GOOD,3,9.65,1,2,6,0,1499,0.131,1,1,6266,0
7000,1,0.1099,9,1,2,75000,1,GOOD,3,21.99,0,1,8,1,2224,0.42,1,1,11491,1
10000,1,0.1099,9,4,1,81000,1,GOOD,12,12.59,0,0,18,0,0,0,1,1,4190,0
10000,1,0.1399,13,0,2,67368,1,BAD,3,23.16,0,2,18,1,12335,0.434,1,1,2169,1
5600,1,0.1279,11,5,2,70000,1,GOOD,3,15.28,1,0,7,0,2986,0.506,2,1,9906,0
21000,1,0.1699,16,3,1,92000,1,BAD,3,17.06,0,0,11,0,23259,0.798,2,1,2847,0
12800,1,0.0699,2,2,2,170000,1,GOOD,2,8.49,0,0,9,0,13558,0.405,2,1,2945,0
35000,2,0.1099,9,4,3,90000,1,GOOD,2,17.25,0,0,7,0,28646,0.599,1,1,25556,0
15000,2,0.1559,15,10,2,98000,1,BAD,3,18.53,3,2,6,0,4994,0.467,1,1,8619,0
6000,1,0.1449,14,2,2,45000,1,GOOD,12,15.65,0,1,10,0,4000,0.339,2,1,14173,0
1675,1,0.1349,12,5,1,135000,1,GOOD,6,6.58,2,0,20,0,32360,0.507,1,1,19746,0
10500,2,0.1349,12,3,1,75000,2,GOOD,2,10.84,0,1,9,0,13632,0.547,1,1,35599,0
12000,1,0.1149,10,10,1,56000,1,GOOD,12,11.42,0,1,16,0,19525,0.592,1,1,3160,0
15500,1,0.1899,18,2,2,52000,1,BAD,3,20.41,0,0,12,0,14082,0.298,1,1,3726,0
8000,1,0.1099,9,4,1,34000,1,GOOD,3,9.21,0,1,19,0,7179,0.469,1,1,11633,0
6000,1,0.1349,12,0.5,2,67000,1,BAD,8,23.03,0,0,14,0,7339,0.798,1,1,10220,0
6800,1,0.1149,10,0,2,71000,2,GOOD,3,10.92,0,1,9,0,5478,0.257,1,1,1464,0
6000,1,0.1049,8,10,3,80000,1,GOOD,2,25.67,0,1,13,0,31700,0.679,1,1,5673,0
7700,1,0.1099,9,2,2,71000,1,BAD,2,18.85,0,0,13,0,12375,0.724,1,1,4814,0
6000,1,0.0899,6,2,1,130000,1,GOOD,4,14.88,1,0,12,4,14051,0.831,1,1,21984,0
24000,2,0.1349,12,0.5,1,93000,2,GOOD,3,7.08,0,0,6,0,19590,0.852,1,1,34360,0
28800,1,0.1559,15,8,2,60000,2,BAD,3,9.92,0,0,9,0,5477,0.386,2,1,609,0
3025,1,0.1049,8,10,3,68000,2,GOOD,3,28.57,0,0,12,0,24553,0.509,2,1,16341,0
18000,1,0.1279,11,10,2,75000,1,GOOD,2,24.48,2,0,19,0,21217,0.553,2,1,2404,0
10000,2,0.0899,6,2,2,66500,2,GOOD,2,2,0,0,19,1,5240,0.253,2,1,2760,1
16000,1,0.0949,7,10,2,113000,1,BAD,4,14.82,0,0,11,0,5922,0.581,1,1,4863,0
15000,1,0.1699,16,2,1,65000,1,GOOD,3,20.79,0,1,13,0,12364,0.609,1,1,17496,0
6500,1,0.0799,4,10,1,59600,2,GOOD,3,1.66,0,0,5,0,2733,0.157,2,1,35127,0
6000,1,0.1559,15,10,1,63892,1,GOOD,12,20.77,0,0,12,0,17572,0.63,1,1,32302,0
7425,1,0.1349,12,2,3,40000,1,BAD,2,21.96,0,0,12,0,3609,0.508,1,1,2185,0
12325,1,0.1799,17,3,2,55000,1,BAD,3,22.28,0,1,18,1,11291,0.554,1,1,2076,1
5000,1,0.1049,8,10,1,63232,1,BAD,4,14.16,0,0,9,0,5768,0.421,2,1,6060,0
2700,1,0.0949,7,10,3,57000,1,GOOD,3,26.32,0,0,6,0,6915,0.922,1,1,32512,0
20000,2,0.1559,15,2,3,100000,1,GOOD,2,16.11,0,3,17,0,19001,0.428,1,1,17989,0
23075,1,0.1559,15,2,3,95000,1,GOOD,3,32.24,0,0,12,1,16755,0.272,2,1,7132,1
35000,2,0.2749,29,6,1,81000,1,BAD,4,19.54,1,0,11,0,17282,0.619,2,1,18745,0
14000,1,0.1449,14,3,1,110000,1,GOOD,3,24.06,2,0,13,0,77777,0.802,2,1,32582,0
22800,1,0.1279,11,10,3,94300,1,GOOD,6,17.15,0,0,8,0,7200,0.31,2,1,24753,0
1250,1,0.1699,16,10,3,73000,1,GOOD,11,18.74,0,1,10,0,49642,0.776,1,1,20779,0
3000,1,0.1399,13,3,2,63300,1,GOOD,3,14.52,0,3,17,0,1425,0.046,1,1,1876,0
8000,1,0.1049,8,4,3,40000,1,GOOD,1,8.13,0,0,4,0,0,0,2,1,30599,0
25000,1,0.1699,16,10,2,50000,2,BAD,3,26.02,0,0,8,0,6780,0.304,2,1,1827,0
18000,2,0.2699,28,7,2,50000,1,GOOD,3,11.02,0,0,5,0,1623,0.203,2,1,2609,0
7000,1,0.1349,12,3,2,30000,1,BAD,2,14.04,1,1,3,0,6644,0.852,1,1,3291,0
3000,1,0.0699,2,7,1,44028,1,GOOD,2,4.47,0,0,4,0,0,0,2,1,37092,0
18000,2,0.1399,13,1,2,65000,1,GOOD,3,16.86,0,1,15,1,11178,0.388,1,1,2635,1
24000,1,0.1149,10,9,2,100000,2,GOOD,3,20.95,0,1,9,0,21060,0.76,2,1,8271,0
7350,1,0.1559,15,10,3,35000,1,GOOD,3,14.47,0,0,8,0,2001,0.294,1,1,1903,0
5600,1,0.1699,16,2,2,75000,1,BAD,10,14.08,1,1,6,0,1020,0.051,2,1,6079,0
10200,1,0.1149,10,0.5,2,130000,1,GOOD,3,1.86,0,1,6,0,10207,0.322,1,1,10075,0
10000,1,0.0799,4,10,1,78800,2,GOOD,4,6.09,0,0,6,0,86,0.005,2,1,21448,0
14000,2,0.2449,23,5,2,54000,1,GOOD,3,22.22,0,0,10,1,3927,0.249,2,1,3377,0
10000,2,0.1279,11,10,1,87500,2,GOOD,3,21.16,1,1,18,0,19346,0.534,1,1,15496,0
2500,1,0.1699,16,10,3,38000,1,GOOD,12,32.06,0,2,25,0,14320,0.519,1,1,10308,0
14000,2,0.2449,23,10,2,80000,1,BAD,3,21.41,1,1,13,0,17548,0.645,1,1,4356,0
24000,2,0.1449,14,6,2,60000,1,GOOD,3,8.96,0,1,14,0,16150,0.523,1,1,2515,0
20000,2,0.2818,31,5,2,144000,1,BAD,12,22,1,0,10,1,158,0.017,1,1,10393,0
6000,1,0.1999,19,10,2,69000,1,GOOD,3,22.87,0,3,13,0,32829,0.508,1,1,5182,0
12500,2,0.2149,20,2,1,70000,1,GOOD,3,1.41,0,1,5,0,2687,0.075,1,1,35617,0
2000,1,0.0899,6,3,3,62000,1,GOOD,3,10.24,0,0,3,0,2741,0.685,1,1,63146,0
12000,1,0.1399,13,7,2,53000,1,GOOD,3,9.24,0,1,9,2,846,0.061,1,1,1396,0
5000,1,0.1399,13,0.5,3,25000,1,GOOD,12,2.88,0,0,6,1,676,0.021,1,1,113,1
17000,2,0.1449,14,0.5,1,175000,1,GOOD,2,19.75,0,0,35,0,18688,0.434,1,1,17599,0
16000,1,0.1699,16,10,1,76000,1,GOOD,3,21.77,0,1,9,0,6104,0.663,1,1,27665,0
10200,2,0.2449,23,9,3,47500,1,GOOD,12,18.47,1,0,10,1,7658,0.514,2,1,2969,1
25000,2,0.2399,22,10,3,63000,1,GOOD,3,9.73,0,1,5,0,1868,0.267,1,1,4069,0
16000,1,0.1279,11,8,1,100404,1,GOOD,3,18.25,0,0,9,0,18795,0.824,2,1,10169,0
35000,1,0.1999,19,7,2,82260,1,BAD,4,20.39,0,1,12,0,21670,0.818,1,1,5098,0
6000,1,0.1099,9,10,1,50000,1,GOOD,3,22.66,0,1,10,0,3710,0.364,2,1,13364,0
12000,2,0.2529,25,10,1,98000,1,BAD,1,19.68,1,0,24,2,12888,0.476,2,1,2322,2
3500,1,0.1799,17,10,1,124000,1,GOOD,4,30.48,2,0,15,0,20815,0.456,1,1,24253,0
5600,1,0.0899,6,0,2,37000,1,BAD,3,10.12,0,0,9,1,2142,0.099,1,1,674,0
4000,1,0.1899,18,1,1,90000,1,GOOD,4,23.72,0,0,14,0,7790,0.803,2,1,12151,0
18000,1,0.1299,12,3,3,49000,1,BAD,6,17.41,0,2,7,0,3371,0.208,1,1,5377,0
14000,2,0.1699,16,3,3,44000,1,GOOD,2,33.12,0,0,5,2,8073,0.85,2,1,10377,2
20000,1,0.1349,12,9,3,76390,1,GOOD,3,17.8,9,1,15,0,2190,0.152,1,1,6691,0
7200,1,0.2399,22,10,1,91000,1,BAD,3,34.55,0,0,17,0,63895,0.785,2,1,5842,0
15000,1,0.1279,11,5,2,48000,1,GOOD,2,28.85,0,1,28,0,9603,0.242,2,1,4662,0
21000,2,0.2499,24,10,2,72000,1,BAD,2,29.31,0,3,14,1,13145,0.792,2,1,2720,0
1825,1,0.1349,12,10,1,96335,1,GOOD,4,14.9,0,0,12,1,626,0.086,1,1,6254,1
24000,1,0.1449,14,9,1,98500,1,GOOD,3,3.67,1,0,10,0,9679,0.663,1,1,1210,0
7450,1,0.1699,16,2,1,38100,1,GOOD,3,13.76,0,0,15,0,7420,0.589,1,1,13666,0
6675,1,0.1449,14,7,1,50000,1,BAD,3,4.87,7,1,8,0,2867,0.549,1,1,18715,0
10000,1,0.1349,12,10,2,90000,1,BAD,3,23.21,0,1,10,0,3340,0.234,2,1,4515,0
40000,1,0.1559,15,3,2,85000,1,BAD,3,10.8,0,2,21,0,5784,0.16,1,1,1389,0
12600,1,0.1559,15,6,1,44640,1,GOOD,3,25.75,1,0,14,0,6090,0.521,1,1,10408,0
2800,1,0.0739,4,10,2,30000,1,GOOD,3,24.12,0,1,7,0,4437,0.22,1,1,2431,0
24000,1,0.2499,24,10,2,75000,1,BAD,3,32.46,0,2,14,3,10657,0.43,2,1,5076,2
9100,1,0.1049,8,2,2,45900,1,GOOD,12,17.57,0,0,6,0,554,0.791,2,1,3443,0
10000,2,0.2239,21,10,2,85000,2,GOOD,3,30.61,0,1,23,1,5730,0.159,1,1,2944,1
5000,1,0.1699,16,2,2,35000,1,BAD,3,26.37,0,3,17,0,6077,0.653,2,1,2333,0
8900,1,0.0899,6,8,1,38000,1,GOOD,2,12.73,0,0,10,1,12348,0.702,2,1,10571,1
2000,1,0.0859,5,10,1,116000,1,GOOD,2,16.7,0,0,11,0,0,0,2,1,108459,0
5500,1,0.0532,1,10,1,85000,2,GOOD,12,19.51,0,1,15,0,23158,0.576,2,1,24447,0
5000,1,0.1149,10,10,3,72000,1,GOOD,4,7.32,0,0,9,0,54919,0.222,1,1,53405,0
18000,2,0.1559,15,10,1,60000,1,GOOD,2,22.24,0,1,13,0,19395,0.713,1,1,14570,0
35000,1,0.0949,7,6,1,149000,1,GOOD,3,15.85,1,0,13,0,22604,0.603,1,1,30399,0
14000,2,0.1449,14,3,2,110000,1,GOOD,3,15.94,0,0,12,0,13015,0.608,1,1,4597,0
16000,1,0.0799,4,10,1,83000,1,GOOD,3,20.53,2,0,9,0,3514,0.164,2,1,15523,0
13600,1,0.1399,13,3,2,72000,1,BAD,3,15.53,0,1,7,0,7465,0.945,1,1,10269,0
30000,1,0.1799,17,10,2,75000,1,GOOD,3,30.14,0,1,15,0,8690,0.4,1,1,3166,0
7000,1,0.1149,10,5,1,56000,2,GOOD,4,9.64,4,0,9,0,2407,0.587,2,1,3522,0
26000,2,0.1099,9,0.5,1,82500,1,GOOD,12,20.6,0,0,8,0,10284,0.296,1,1,59816,0
15600,1,0.1279,11,10,1,80000,1,GOOD,3,18.77,1,1,30,0,13983,0.225,2,1,5331,0
9600,1,0.1099,9,6,2,62000,1,GOOD,2,16.39,0,0,9,0,3018,0.241,1,1,2975,0
15750,1,0.1999,19,3,2,37500,1,BAD,3,19.97,0,3,13,0,2741,0.196,2,1,6578,0
15000,2,0.1149,10,5,1,65000,1,BAD,3,29.01,2,1,26,0,10916,0.214,2,1,6282,0
30000,1,0.1099,9,0.5,2,76800,1,BAD,3,16.77,0,0,9,0,5209,0.359,2,1,4596,0
20000,2,0.1399,13,10,3,70000,2,GOOD,2,25.03,0,0,47,0,22509,0.222,1,1,4735,0
15000,1,0.1899,18,10,2,51000,1,GOOD,3,31.19,1,1,16,0,23016,0.474,2,1,3340,0
10000,1,0.1699,16,0,2,89000,1,BAD,3,17.69,1,0,14,1,16388,0.439,1,1,3186,1
28000,2,0.2529,25,1,1,79000,1,GOOD,4,13.67,1,2,14,0,670,0.021,1,1,23228,0
35000,1,0.2569,26,7,2,75000,1,GOOD,12,17.66,0,2,6,0,5200,0.141,1,1,6180,0
25000,1,0.1049,8,6,2,96000,1,BAD,2,18.31,0,0,8,0,75576,0.957,1,1,9447,0
15000,2,0.1999,19,10,1,80000,1,GOOD,3,20.49,0,0,15,0,14824,0.436,1,1,3852,0
12000,1,0.1399,13,10,2,40000,1,BAD,3,2.55,0,0,3,1,2106,0.702,1,1,702,1
3500,1,0.0949,7,10,2,150000,1,GOOD,3,10.82,0,0,11,0,38481,0.962,1,1,6317,0
24000,2,0.1999,19,10,1,190000,2,GOOD,4,18.85,0,0,13,0,19831,0.507,1,1,25091,0
3200,1,0.1559,15,6,1,67500,1,GOOD,3,23.79,1,1,21,0,3747,0.134,2,1,14029,0
14725,2,0.2499,24,3,2,40000,1,GOOD,3,30.09,0,0,9,0,12425,0.346,2,1,3966,0
14400,1,0.1449,14,7,1,90000,1,GOOD,3,21.4,0,0,18,0,13291,0.485,1,1,14303,0
15000,2,0.2099,21,0.5,1,52000,1,BAD,3,8.64,0,1,8,0,5239,0.988,1,1,5168,0
36500,1,0.1149,10,10,1,275000,1,BAD,12,2.08,0,1,4,0,4411,0.126,1,1,169470,0
10000,2,0.2399,22,9,1,49000,1,BAD,4,18.54,0,0,6,0,4772,0.936,1,1,16992,0
15000,1,0.1049,8,10,1,100000,2,BAD,4,20.78,1,0,10,0,4646,0.242,1,1,46135,0
4375,1,0.2399,22,1,2,65000,1,GOOD,3,12.67,0,2,22,0,952,0.065,1,1,2707,0
10000,1,0.0949,7,10,1,120000,1,GOOD,3,30.1,0,1,13,0,44214,0.606,1,1,30739,0
19300,2,0.2239,21,2,2,42000,2,BAD,3,30.6,0,0,8,0,37767,0.651,1,1,5395,0
15000,1,0.1149,10,10,1,172252,1,GOOD,3,8.51,0,0,6,0,7454,0.944,1,1,46181,0
16500,1,0.1279,11,5,2,48000,2,GOOD,3,15.28,0,1,13,0,12681,0.716,1,1,2653,0
6000,1,0.1449,14,2,1,55000,1,BAD,3,16.23,1,0,6,0,6037,0.464,2,1,29224,0
12000,1,0.1799,17,4,2,55000,2,GOOD,2,6.7,0,4,8,1,4708,0.195,1,1,955,1
40000,1,0.1349,12,10,3,100000,1,GOOD,3,27.34,0,0,15,0,43931,0.692,2,1,17173,0
12000,1,0.1099,9,10,1,57000,1,GOOD,12,8.91,3,0,10,0,2658,0.065,1,1,17128,0
21000,2,0.1049,8,10,1,57000,1,GOOD,3,16.4,0,1,12,0,9683,0.334,2,1,13877,0
3000,1,0.1149,10,6,1,89000,1,GOOD,4,15.3,2,0,11,0,6940,0.507,2,1,15202,0
9750,1,0.1559,15,6,2,48000,1,BAD,3,20.95,1,0,6,0,3168,0.487,2,1,1334,0
8000,1,0.1449,14,5,2,45000,1,BAD,3,15.28,1,0,7,0,7980,0.233,2,1,2380,0
6000,1,0.2099,21,0,3,60000,1,BAD,2,33.08,0,1,18,0,23721,0.574,2,1,2864,0
9975,1,0.1099,9,0.5,2,85000,1,GOOD,3,7.12,0,1,10,0,15661,0.305,1,1,2603,0
14000,1,0.1449,14,0.5,2,91000,1,BAD,3,14.91,0,5,19,1,9939,0.282,1,1,1893,0
7500,1,0.1049,8,10,2,46500,1,GOOD,3,23.74,0,0,11,0,3935,0.305,1,1,3749,0
2000,1,0.1999,19,10,2,50000,1,GOOD,6,31.52,0,0,11,0,5257,0.992,1,1,14455,0
17000,2,0.1999,19,8,2,45000,1,GOOD,3,21.81,0,1,16,0,11747,0.32,1,1,1655,0
17500,1,0.1099,9,10,1,49000,1,GOOD,3,15.5,0,1,15,1,11965,0.246,2,1,17887,1
7000,1,0.1099,9,4,2,70000,1,GOOD,3,11.56,1,0,7,0,6316,0.4,1,1,4455,0
14400,2,0.1699,16,10,2,72000,1,GOOD,3,26.72,0,1,8,0,8973,0.475,2,1,8257,0
16800,2,0.1559,15,10,2,65000,1,GOOD,3,13.94,0,0,15,1,11214,0.414,1,1,4049,1
10425,1,0.1049,8,3,1,27000,1,GOOD,2,20.4,0,0,12,0,15836,0.337,1,1,10935,0
7000,1,0.1349,12,5,3,50000,1,GOOD,12,12.2,2,0,29,0,2066,0.188,1,1,12467,0
4000,1,0.1399,13,4,1,67600,1,GOOD,7,15.59,2,0,10,0,4075,0.551,2,1,4410,0
18000,1,0.0975,8,10,1,95000,1,GOOD,12,12.83,0,0,8,0,22075,0.719,1,1,77618,0
3000,1,0.1049,8,1,2,32000,1,BAD,2,19.47,1,0,6,0,2555,0.774,1,1,3916,0
30000,1,0.1279,11,2,1,100000,1,GOOD,3,21.37,0,1,12,0,34507,0.461,1,1,26929,0
3675,1,0.2499,24,0,2,24436,1,GOOD,3,26.53,0,0,9,0,14166,0.632,2,1,2161,0
15000,1,0.0859,5,8,1,71000,1,GOOD,2,29.68,1,2,15,0,44732,0.69,1,1,18785,0
18000,1,0.0899,6,10,2,125000,2,GOOD,3,24.31,0,3,11,0,12558,0.42,1,1,6761,0
25000,1,0.1149,10,10,1,125000,1,GOOD,4,18.98,0,0,14,0,35929,0.566,1,1,5613,0
11000,1,0.1049,8,10,2,80000,1,GOOD,3,15.62,0,1,7,1,1366,0.097,1,1,8186,1
1000,1,0.1699,16,10,3,75000,1,GOOD,12,24.37,0,0,15,0,16980,0.801,2,1,7267,0
10000,1,0.2149,20,0,1,78000,1,GOOD,2,25.57,0,5,19,0,4390,0.089,1,1,17782,0
11000,2,0.2888,32,2,2,55000,1,BAD,3,23.96,1,0,3,0,0,0,2,1,6758,0
5600,1,0.1699,16,3,1,93000,1,GOOD,1,34.88,2,3,8,1,27315,0.674,1,1,27498,0
3500,1,0.0949,7,0.5,1,27000,1,GOOD,2,5.69,1,0,14,0,4042,0.097,1,1,289,0
35000,2,0.2699,28,7,2,85000,1,BAD,6,5.38,9,1,11,0,2691,0.234,2,1,2977,0
12000,1,0.1279,11,10,1,60000,1,GOOD,3,11.68,0,2,4,0,9546,0.974,1,1,37943,0
17600,1,0.1799,17,8,3,40000,1,GOOD,3,19.17,0,0,7,0,6088,0.294,1,1,2381,0
18000,2,0.2399,22,2,1,42888,1,BAD,3,27.31,1,1,10,0,15960,0.84,1,1,2941,0
20000,2,0.1349,12,10,1,76960,1,BAD,3,23.31,1,2,16,0,25329,0.71,1,1,14380,0
15000,1,0.0859,5,10,2,72000,1,GOOD,2,7.65,0,0,13,1,1280,0.022,2,1,1231,0
15000,1,0.1099,9,10,3,65000,1,GOOD,3,16.86,0,2,19,0,43899,0.506,1,1,3030,0
3000,1,0.0859,5,10,2,36000,1,GOOD,3,17.05,0,1,10,0,5824,0.101,2,1,2143,0
40000,1,0.1279,11,10,2,167000,1,GOOD,3,4.58,0,2,16,0,13593,0.24,2,1,1205,0
7900,1,0.1999,19,3,2,24000,1,BAD,3,33,0,0,12,0,13818,0.449,2,1,2006,0
2500,1,0.1349,12,7,1,82000,1,BAD,12,25.83,0,0,16,0,8447,0.571,1,1,15282,0
5000,1,0.1099,9,10,2,58000,1,BAD,3,11.67,3,0,11,1,12923,0.61,2,1,1175,1
6000,1,0.1279,11,1,2,21600,1,BAD,3,11.06,1,1,6,0,2011,0.156,2,1,1813,0
15000,2,0.1449,14,9,1,90900,1,BAD,2,7.84,0,1,11,0,16832,0.292,1,1,11927,0
5000,1,0.1049,8,10,1,55000,2,GOOD,1,9.56,0,0,10,1,1866,0.099,1,1,28007,1
14000,1,0.1149,10,10,3,76000,1,GOOD,3,13.5,1,1,17,0,22915,0.405,2,1,26814,0
16000,2,0.1559,15,10,1,102000,1,BAD,3,24.44,0,0,20,0,31182,0.587,1,1,23858,0
5500,1,0.1899,18,10,1,60000,1,GOOD,2,10.2,0,4,9,1,3430,0.324,1,1,2910,0
6100,1,0.1399,13,1,2,17000,1,BAD,2,5.96,0,0,8,0,1356,0.163,2,1,234,0
8000,1,0.0949,7,10,1,166000,1,GOOD,2,16.31,0,1,28,1,21759,0.576,1,1,23688,1
18000,1,0.1149,10,6,1,56000,1,GOOD,3,12.31,0,0,15,0,22426,0.587,1,1,10801,0
7500,1,0.1149,10,10,2,88000,1,GOOD,2,6.3,0,0,5,0,5589,0.486,1,1,4518,0
11200,2,0.1349,12,10,1,107000,1,BAD,3,13.81,0,2,22,0,14187,0.18,1,1,11325,0
3600,1,0.1449,14,2,2,55000,1,GOOD,3,13.62,2,0,12,0,4125,0.281,1,1,2154,0
5000,1,0.0949,7,8,3,75000,1,GOOD,4,12.04,0,0,12,0,6230,0.145,1,1,11217,0
15000,2,0.2499,24,7,3,95000,1,BAD,4,29.3,0,0,8,0,41660,0.687,1,1,13922,0
40000,2,0.2149,20,9,1,90000,1,GOOD,2,26.53,0,0,10,0,37994,0.72,1,1,5659,0
15000,1,0.2449,23,10,1,62000,1,BAD,3,30.57,2,0,5,0,1596,0.665,2,1,103185,0
6000,1,0.1559,15,10,2,80870,1,GOOD,2,21.31,0,0,13,0,11041,0.456,1,1,24673,0
5000,1,0.1099,9,3,2,40000,1,BAD,3,9.99,0,0,2,0,13243,0.946,1,1,6622,0
35000,1,0.1799,17,1,3,140000,1,GOOD,2,13.78,0,1,7,0,13174,0.542,1,1,3602,0
15000,2,0.1899,18,8,2,103300,1,GOOD,2,12.44,3,2,15,0,6707,0.371,1,1,3028,0
10000,1,0.0799,4,10,2,240000,1,GOOD,7,29.35,0,1,14,0,47427,0.681,1,1,12329,0
3200,1,0.1049,8,10,3,106000,1,GOOD,4,16.74,3,0,19,2,21590,0.608,1,1,1567,0
7200,1,0.1799,17,3,3,79980,1,BAD,2,13.8,1,3,11,1,8589,0.467,2,1,20367,0
30000,2,0.1399,13,5,1,131450,1,GOOD,2,19.13,0,2,12,0,96323,0.719,1,1,40052,0
10000,1,0.0532,1,10,1,175000,2,GOOD,3,13.3,0,0,17,0,14514,0.341,1,1,13222,0
3000,1,0.1999,19,1,2,40000,1,BAD,5,2.52,0,0,4,1,1794,0.815,1,1,2685,1
16800,2,0.2239,21,0.5,2,45000,1,BAD,3,12.51,1,0,10,0,10401,0.416,1,1,1753,0
7500,1,0.1699,16,10,1,45000,1,GOOD,3,30.37,1,0,10,0,20012,0.844,1,1,23049,0
35000,1,0.0799,4,1,2,230000,1,GOOD,4,5.38,0,1,6,2,598,0.02,1,1,3916,0
7225,1,0.1149,10,10,1,75000,2,BAD,3,4.59,1,0,7,0,6232,0.903,1,1,36324,0
15000,1,0.1099,9,10,1,60000,1,GOOD,3,23.08,1,1,8,0,18015,0.905,1,1,25135,0
5000,1,0.1099,9,0.5,1,100000,1,GOOD,12,11.11,0,1,13,0,28310,0.48,1,1,2659,0
12000,1,0.0799,4,10,1,80000,1,GOOD,2,18.03,0,1,8,0,29396,0.652,1,1,21347,0
30000,2,0.2529,25,2,1,110000,1,BAD,3,30.51,1,0,12,0,12510,0.479,1,1,25023,0
25000,1,0.0532,1,10,1,190000,1,GOOD,4,1.51,0,1,9,0,7468,0.106,1,1,38062,0
10000,1,0.1099,9,0,1,60000,2,GOOD,2,15.5,1,0,12,0,12744,0.246,1,1,48789,0
15000,2,0.1559,15,10,1,75000,1,GOOD,4,6.34,0,0,7,0,15845,0.927,1,1,28283,0
6400,1,0.1149,10,10,1,50000,2,GOOD,3,28.52,0,0,13,0,9669,0.235,1,1,19012,0
10200,1,0.1799,17,0,3,25500,1,BAD,3,21.66,1,0,14,0,16057,0.64,2,1,7626,0
8000,1,0.0899,6,5,1,95000,1,GOOD,4,5.62,0,0,6,0,2158,0.156,2,1,1438,0
11200,2,0.2399,22,3,2,35000,1,BAD,2,18.83,0,1,13,1,8832,0.81,2,1,5377,1
1000,1,0.1149,10,9,2,23784,1,GOOD,11,28.51,0,0,4,0,398,0.049,2,1,5144,0
12000,1,0.1999,19,5,2,60000,1,GOOD,3,22.54,0,0,14,1,10781,0.765,1,1,4954,1
18000,2,0.2149,20,10,1,80000,1,GOOD,2,19.34,0,1,14,1,18624,0.776,2,1,7320,1
3025,1,0.1279,11,3,1,45881,1,GOOD,4,23.28,0,1,21,0,11444,0.269,1,1,7719,0
6400,1,0.1049,8,10,1,56000,1,GOOD,6,28.16,0,0,15,0,10276,0.434,1,1,15356,0
2000,1,0.1149,10,0,2,13888,1,GOOD,3,4.93,0,0,6,1,1490,0.292,2,1,497,1
10800,1,0.1399,13,0.5,2,27000,1,GOOD,3,21.47,0,0,18,0,8486,0.296,1,1,2166,0
15150,1,0.1899,18,10,1,50000,1,GOOD,3,30.82,0,2,13,0,4908,0.467,1,1,6228,0
12450,1,0.2749,29,0.5,2,50000,1,GOOD,12,27.15,0,2,14,0,18680,0.43,2,1,4359,0
2000,1,0.1349,12,2,1,115000,1,GOOD,7,14.81,0,1,13,0,33166,0.85,1,1,16739,0
14000,1,0.1099,9,1,2,48000,1,GOOD,3,23.49,0,0,9,0,8411,0.486,1,1,3738,0
27000,1,0.1149,10,10,2,68000,1,GOOD,3,12.2,1,1,8,0,26931,0.619,2,1,3366,0
6000,1,0.1049,8,10,1,101000,1,GOOD,6,10.45,0,1,14,0,5279,0.209,2,1,2463,0
5000,1,0.1049,8,10,2,75000,1,GOOD,12,13.76,0,1,8,0,21889,0.332,1,1,4714,0
3500,1,0.1049,8,0.5,2,65000,1,GOOD,2,9.1,1,0,18,1,6072,0.562,1,1,1531,0
15100,2,0.2996,34,10,2,60000,1,BAD,8,5.72,0,0,4,0,7228,0.738,2,1,7702,0
5000,1,0.1149,10,1,2,81500,1,BAD,3,13.16,1,1,13,0,2434,0.107,1,1,1497,0
